Id,Source,Target,Type,Weight
6093,4466,4842,directed,1
6094,4466,4852,directed,1
6095,4466,4870,directed,1
6096,4466,4845,directed,1
6097,4466,4846,directed,1
6098,4466,4847,directed,1
6099,4466,4848,directed,1
6100,4466,4849,directed,1
6101,4466,4850,directed,1
6102,4466,4851,directed,1
6103,4466,4852,directed,1
6104,4466,4853,directed,1
6105,4466,4854,directed,1
6106,4466,4855,directed,1
6107,4466,4856,directed,1
6108,4466,4857,directed,1
6109,4466,4858,directed,1
6110,4466,4859,directed,1
6111,4466,4860,directed,1
6112,4466,4873,directed,1
6113,4466,4862,directed,1
6114,4466,4863,directed,1
6115,4466,4864,directed,1
6116,4466,4865,directed,1
6117,4466,4866,directed,1
6118,4466,4867,directed,1
6119,4466,4868,directed,1
6120,4466,4869,directed,1
6121,4466,4870,directed,1
6122,4466,4871,directed,1
6123,4466,4872,directed,1
6124,4466,4873,directed,1
6125,4466,4874,directed,1
6126,4466,4875,directed,1
6127,4466,4876,directed,1
6128,4466,4877,directed,1
6129,4466,4878,directed,1
6130,4466,4879,directed,1
6131,4466,4880,directed,1
6132,4466,4881,directed,1
6133,4466,4882,directed,1
6134,4466,4883,directed,1
6135,4466,4884,directed,1
6136,4466,4885,directed,1
6137,4466,4886,directed,1
6138,4466,4887,directed,1
6139,4888,5352,directed,1
6140,4888,4890,directed,1
6141,4888,5354,directed,1
6142,4888,5183,directed,1
6143,4888,5182,directed,1
6144,4888,5280,directed,1
6145,4888,5281,directed,1
6146,4888,5190,directed,1
6147,4888,5474,directed,1
6148,4898,5387,directed,1
6149,4898,5449,directed,1
6150,4898,5450,directed,1
6151,4898,5451,directed,1
6152,4898,4903,directed,1
6153,4898,5452,directed,1
6154,4898,5453,directed,1
6155,4898,5454,directed,1
6156,4898,5455,directed,1
6157,4898,5456,directed,1
6158,4898,5457,directed,1
6159,4898,5458,directed,1
6160,4898,4911,directed,1
6161,4898,5459,directed,1
6162,4898,4913,directed,1
6163,4898,4914,directed,1
6164,4898,4915,directed,1
6165,4898,4916,directed,1
6166,4898,4917,directed,1
6167,4898,5075,directed,1
6168,4898,5076,directed,1
6169,4898,4920,directed,1
6170,4898,4921,directed,1
6171,4898,4922,directed,1
6172,4898,5056,directed,1
6173,4898,4924,directed,1
6174,4898,4925,directed,1
6175,4898,4926,directed,1
6176,4898,5493,directed,1
6177,4898,5080,directed,1
6178,4898,4929,directed,1
6179,4898,5083,directed,1
6180,4898,5477,directed,1
6181,4898,5061,directed,1
6182,4898,4933,directed,1
6183,4898,5088,directed,1
6184,4898,4935,directed,1
6185,4898,4936,directed,1
6186,4898,5067,directed,1
6187,4898,5068,directed,1
6188,4898,5091,directed,1
6189,4898,5092,directed,1
6190,4898,5093,directed,1
6191,4898,4942,directed,1
6192,4898,4943,directed,1
6193,4898,4944,directed,1
6194,4898,4945,directed,1
6195,4898,4946,directed,1
6196,4898,4947,directed,1
6197,4898,5487,directed,1
6198,4898,5096,directed,1
6199,4898,4950,directed,1
6200,4898,5100,directed,1
6201,4898,4952,directed,1
6202,4898,4953,directed,1
6203,4898,4954,directed,1
6204,4898,4955,directed,1
6205,4898,4956,directed,1
6206,4898,5051,directed,1
6207,4898,4958,directed,1
6208,4898,4959,directed,1
6209,4898,5103,directed,1
6210,4898,5055,directed,1
6211,4898,5057,directed,1
6212,4898,5104,directed,1
6213,4898,4964,directed,1
6214,4898,4965,directed,1
