Id,Source,Target,Type,Weight
1403,359,300,undirected,1
1404,354,300,undirected,1
1405,355,300,undirected,1
1406,330,300,undirected,1
1407,305,313,undirected,1
1408,315,313,undirected,1
1409,317,313,undirected,1
1410,316,313,undirected,1
1411,314,313,undirected,1
1412,305,314,undirected,1
1413,315,314,undirected,1
1414,317,314,undirected,1
1415,316,314,undirected,1
1416,305,315,undirected,1
1417,317,315,undirected,1
1418,316,315,undirected,1
1419,361,315,undirected,1
1420,283,315,undirected,1
1421,360,315,undirected,1
1422,317,305,undirected,1
1423,316,305,undirected,1
1424,317,316,undirected,1
1425,321,316,undirected,1
1426,319,316,undirected,1
1427,246,316,undirected,1
1428,325,316,undirected,1
1429,320,316,undirected,1
1430,322,316,undirected,1
1431,289,316,undirected,1
1432,323,316,undirected,1
1433,327,316,undirected,1
1434,328,316,undirected,1
1435,318,316,undirected,1
1436,326,316,undirected,1
1437,281,316,undirected,1
1438,324,316,undirected,1
1439,321,318,undirected,1
1440,319,318,undirected,1
1441,246,318,undirected,1
1442,325,318,undirected,1
1443,320,318,undirected,1
1444,322,318,undirected,1
1445,289,318,undirected,1
1446,323,318,undirected,1
1447,327,318,undirected,1
1448,328,318,undirected,1
1449,326,318,undirected,1
1450,281,318,undirected,1
1451,324,318,undirected,1
1452,321,319,undirected,1
1453,246,319,undirected,1
1454,325,319,undirected,1
1455,320,319,undirected,1
1456,322,319,undirected,1
1457,289,319,undirected,1
1458,323,319,undirected,1
1459,327,319,undirected,1
1460,328,319,undirected,1
1461,326,319,undirected,1
1462,281,319,undirected,1
1463,324,319,undirected,1
1464,321,281,undirected,1
1465,246,281,undirected,1
1466,325,281,undirected,1
1467,320,281,undirected,1
1468,322,281,undirected,1
1469,323,281,undirected,1
1470,327,281,undirected,1
1471,328,281,undirected,1
1472,326,281,undirected,1
1473,324,281,undirected,1
1474,321,320,undirected,1
1475,246,320,undirected,1
1476,325,320,undirected,1
1477,322,320,undirected,1
1478,289,320,undirected,1
1479,323,320,undirected,1
1480,327,320,undirected,1
1481,328,320,undirected,1
1482,326,320,undirected,1
1483,324,320,undirected,1
1484,321,246,undirected,1
1485,325,246,undirected,1
1486,322,246,undirected,1
1487,289,246,undirected,1
1488,323,246,undirected,1
1489,327,246,undirected,1
1490,328,246,undirected,1
1491,326,246,undirected,1
1492,324,246,undirected,1
1493,283,321,undirected,1
1494,282,321,undirected,1
1495,325,321,undirected,1
1496,322,321,undirected,1
1497,289,321,undirected,1
1498,323,321,undirected,1
1499,327,321,undirected,1
1500,328,321,undirected,1
1501,326,321,undirected,1
1502,324,321,undirected,1
1503,325,322,undirected,1
1504,289,322,undirected,1
1505,323,322,undirected,1
1506,327,322,undirected,1
1507,328,322,undirected,1
1508,326,322,undirected,1
1509,324,322,undirected,1
1510,325,323,undirected,1
1511,289,323,undirected,1
1512,327,323,undirected,1
1513,328,323,undirected,1
1514,326,323,undirected,1
1515,324,323,undirected,1
1516,325,324,undirected,1
1517,289,324,undirected,1
1518,327,324,undirected,1
1519,328,324,undirected,1
1520,326,324,undirected,1
1521,329,324,undirected,1
1522,287,324,undirected,1
1523,330,324,undirected,1
1524,325,289,undirected,1
1525,327,289,undirected,1
1526,328,289,undirected,1
1527,326,289,undirected,1
1528,329,289,undirected,1
1529,330,289,undirected,1
1530,327,325,undirected,1
1531,328,325,undirected,1
1532,326,325,undirected,1
1533,329,325,undirected,1
1534,287,325,undirected,1
1535,330,325,undirected,1
1536,327,326,undirected,1
1537,328,326,undirected,1
1538,328,327,undirected,1
1539,329,327,undirected,1
1540,287,327,undirected,1
1541,330,327,undirected,1
1542,364,271,undirected,1
1543,366,271,undirected,1
1544,363,271,undirected,1
1545,365,271,undirected,1
1546,287,329,undirected,1
1547,330,329,undirected,1
1548,330,287,undirected,1
1549,354,330,undirected,1
1550,355,330,undirected,1
1551,222,330,undirected,1
1552,348,331,undirected,1
1553,337,331,undirected,1
1554,333,331,undirected,1
1555,344,331,undirected,1
1556,302,331,undirected,1
1557,335,331,undirected,1
1558,336,331,undirected,1
1559,294,331,undirected,1
1560,345,331,undirected,1
1561,351,331,undirected,1
1562,240,331,undirected,1
1563,317,331,undirected,1
1564,338,331,undirected,1
1565,346,331,undirected,1
1566,352,331,undirected,1
1567,334,331,undirected,1
1568,350,331,undirected,1
1569,343,331,undirected,1
1570,347,331,undirected,1
1571,353,331,undirected,1
1572,342,331,undirected,1
1573,238,331,undirected,1
1574,332,331,undirected,1
1575,341,331,undirected,1
1576,214,331,undirected,1
1577,340,331,undirected,1
1578,339,331,undirected,1
1579,349,331,undirected,1
1580,222,331,undirected,1
1581,348,332,undirected,1
1582,337,332,undirected,1
1583,333,332,undirected,1
1584,344,332,undirected,1
1585,302,332,undirected,1
1586,335,332,undirected,1
1587,336,332,undirected,1
1588,294,332,undirected,1
1589,345,332,undirected,1
1590,351,332,undirected,1
